"DepMap_ID"	"stripped_cell_line_name"	"CCLE_Name"	"alias"	"COSMIC_ID"	"lineage"	"lineage_subtype"	"lineage_sub_subtype"	"lineage_molecular_subtype"	"sex"	"source"	"Achilles_n_replicates"	"cell_line_NNMD"	"culture_type"	"culture_medium"	"cas9_activity"	"RRID"	"sample_collection_site"	"primary_or_metastasis"	"disease"	"disease_subtype"	"age"	"Sanger_model_ID"	"additional_info"	"Type_for_Manuscript"	"Class_for_Manuscript"	"Estimated_Doubling_Time_Hours"	"LiteratureSearch_Age_Sex_Match_DepMap_Annotation"	"LiteratureSearch_Previous_Treatment"	"LiteratureSearch_Previous_Treatment_Details"	"LiteratureSearch_Paper_PMC_ID"	"LiteratureSearch_Year_Earliest_Citation"	"LiteratureSearch_Other_Annotations"	"Dependency"	"RNAseq"	"WES"	"SangerWES"	"SNParray"
"ACH-002172"	"NCIH322M"	"NCIH322M_LUNG"	""	905967	"lung"	"NSCLC"	"NSCLC_adenocarcinoma"	""	""	"Sanger"	NA	NA	""	""	""	""	"lung"	""	"Lung Cancer"	"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma"	NA	""	""	"Non-Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"no"	"no"
"ACH-002173"	"NCIH378"	"NCIH378_LUNG"	""	688022	"lung"	"SCLC"	""	""	""	"Sanger"	NA	NA	""	""	""	"CVCL_1560"	"pleural_effusion"	"Metastasis"	"Lung Cancer"	"Small Cell Lung Cancer (SCLC)"	NA	""	""	"Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002174"	"NCIH720"	"NCIH720_LUNG"	""	687600	"lung"	"lung_carcinoid"	""	""	""	"Sanger"	NA	NA	""	""	""	""	"lung"	""	"Lung Cancer"	"Carcinoid"	NA	""	""	"Lung Carcinoid"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002175"	"NCIH740"	"NCIH740_LUNG"	""	1331055	"lung"	"SCLC"	""	""	"Male"	"ATCC/Sanger"	NA	NA	""	""	""	"CVCL_1586"	"lymph_node"	"Metastasis"	"Lung Cancer"	"Small Cell Lung Cancer (SCLC)"	63	""	""	"Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002176"	"NCIH748"	"NCIH748_LUNG"	""	909194	"lung"	"SCLC"	""	""	""	"Sanger"	NA	NA	""	""	""	"CVCL_1588"	"lymph_node"	"Metastasis"	"Lung Cancer"	"Small Cell Lung Cancer (SCLC)"	NA	""	""	"Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002177"	"NCIH835"	"NCIH835_LUNG"	""	753607	"lung"	"lung_carcinoid"	""	""	""	"Sanger"	NA	NA	""	""	""	""	"lung"	""	"Lung Cancer"	"Carcinoid"	NA	""	""	"Lung Carcinoid"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002179"	"OCUBM"	"OCUBM_BREAST"	""	909256	"breast"	"breast_carcinoma"	""	""	""	"Sanger"	NA	NA	""	""	""	"CVCL_1621"	"pleural_effusion"	"Metastasis"	"Breast Cancer"	"Carcinoma"	NA	""	""	"Breast"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002180"	"OMC1"	"OMC1_CERVIX"	""	949154	"cervix"	"cervical_squamous"	""	""	""	"Sanger"	NA	NA	""	""	""	"CVCL_1623"	"lymph_node"	"Metastasis"	"Cervical Cancer"	"Squamous Cell Carcinoma"	NA	"SIDM00240"	""	"Cervical"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002181"	"OVCA420"	"OVCA420_OVARY"	""	1480364	"ovary"	"ovary_adenocarcinoma"	"serous"	""	""	"Sanger"	NA	NA	""	""	""	""	"ovary"	""	"Ovarian Cancer"	"Adenocarcinoma, serous"	NA	""	""	"Ovarian"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002182"	"OVCA433"	"OVCA433_OVARY"	""	1480367	"ovary"	"ovary_adenocarcinoma"	"serous"	""	""	"Sanger"	NA	NA	""	""	""	""	"ovary"	""	"Ovarian Cancer"	"Adenocarcinoma, serous"	NA	""	""	"Ovarian"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002183"	"OVMIU"	"OVMIU_OVARY"	""	1240200	"ovary"	"ovary_adenocarcinoma"	"high_grade_serous"	""	""	"Sanger"	NA	NA	""	""	""	""	"ovary"	""	"Ovarian Cancer"	"Adenocarcinoma, high grade serous"	NA	""	""	"Ovarian"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002184"	"PC3JPC3"	"PC3JPC3_LUNG"	""	1240202	"lung"	"NSCLC"	"NSCLC_adenocarcinoma"	""	""	"Sanger"	NA	NA	""	""	""	""	"lung"	""	"Lung Cancer"	"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma"	NA	""	""	"Non-Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002185"	"PL18"	"PL18_PANCREAS"	""	1240208	"pancreas"	"exocrine"	"exocrine_adenocarcinoma"	""	""	"Sanger"	NA	NA	""	""	""	""	"pancreas"	""	"Pancreatic Cancer"	"Ductal Adenocarcinoma"	NA	""	""	"Pancreatic"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002186"	"PL4"	"PL4_PANCREAS"	""	1298533	"pancreas"	"exocrine"	"exocrine_adenocarcinoma"	""	""	"Sanger"	NA	NA	""	""	""	""	"pancreas"	""	"Pancreatic Cancer"	"Ductal Adenocarcinoma"	NA	""	""	"Pancreatic"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002187"	"RCCAB"	"RCCAB_KIDNEY"	""	1524418	"kidney"	"renal_cell_carcinoma"	"clear_cell"	""	""	"Sanger"	NA	NA	""	""	""	""	"kidney"	""	"Kidney Cancer"	"Renal Carcinoma, clear cell"	NA	""	""	"Kidney"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002188"	"RCCER"	"RCCER_KIDNEY"	""	1524417	"kidney"	"renal_cell_carcinoma"	"clear_cell"	""	""	"Sanger"	NA	NA	""	""	""	""	"kidney"	""	"Kidney Cancer"	"Renal Carcinoma, clear cell"	NA	""	""	"Kidney"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002189"	"RCCFG2"	"RCCFG2_KIDNEY"	""	1524414	"kidney"	"renal_cell_carcinoma"	"clear_cell"	""	""	"Sanger"	NA	NA	""	""	""	""	"kidney"	""	"Kidney Cancer"	"Renal Carcinoma, clear cell"	NA	""	""	"Kidney"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002190"	"RCCJF"	"RCCJF_KIDNEY"	""	1524415	"kidney"	"renal_cell_carcinoma"	"clear_cell"	""	""	"Sanger"	NA	NA	""	""	""	""	"kidney"	""	"Kidney Cancer"	"Renal Carcinoma, clear cell"	NA	""	""	"Kidney"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002191"	"RCCJW"	"RCCJW_KIDNEY"	""	1524416	"kidney"	"renal_cell_carcinoma"	"clear_cell"	""	""	"Sanger"	NA	NA	""	""	""	""	"kidney"	""	"Kidney Cancer"	"Renal Carcinoma, clear cell"	NA	""	""	"Kidney"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002192"	"RCCMF"	"RCCMF_KIDNEY"	""	1524419	"kidney"	"renal_cell_carcinoma"	"clear_cell"	""	""	"Sanger"	NA	NA	""	""	""	""	"kidney"	""	"Kidney Cancer"	"Renal Carcinoma, clear cell"	NA	""	""	"Kidney"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002193"	"RERFLCFM"	"RERFLCFM_LUNG"	""	930081	"lung"	"SCLC"	""	""	""	"Sanger"	NA	NA	""	""	""	"CVCL_1653"	"pleural_effusion"	"Metastasis"	"Lung Cancer"	"Small Cell Lung Cancer (SCLC)"	NA	""	""	"Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002195"	"RXF393"	"RXF393_KIDNEY"	""	905978	"kidney"	"renal_cell_carcinoma"	""	""	""	"Sanger"	NA	NA	""	""	""	""	"kidney"	""	"Kidney Cancer"	"Renal Cell Carcinoma"	NA	""	""	"Kidney"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002196"	"SBC1"	"SBC1_LUNG"	""	713885	"lung"	"SCLC"	""	""	""	"Sanger"	NA	NA	""	""	""	""	"lung"	""	"Lung Cancer"	"Small Cell Lung Cancer (SCLC)"	NA	""	""	"Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002197"	"SBC3"	"SBC3_LUNG"	""	753610	"lung"	"SCLC"	""	""	""	"Sanger"	NA	NA	""	""	""	"CVCL_1678"	"bone_marrow"	"Metastasis"	"Lung Cancer"	"Small Cell Lung Cancer (SCLC)"	NA	""	""	"Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002198"	"SCH"	"SCH_STOMACH"	""	909711	"gastric"	"choriocarcinoma"	""	""	""	"Sanger"	NA	NA	""	""	""	"CVCL_1687"	"stomach"	"Metastasis"	"Gastric Cancer"	"Choriocarcinoma"	NA	""	""	"Gastric"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002199"	"SN12C"	"SN12C_KIDNEY"	""	905979	"kidney"	"renal_cell_carcinoma"	""	""	""	"Sanger"	NA	NA	""	""	""	""	"kidney"	""	"Kidney Cancer"	"Renal Cell Carcinoma"	NA	""	""	"Kidney"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002200"	"SW962"	"SW962_VULVA"	""	909758	"skin"	""	""	""	""	"Sanger"	NA	NA	""	""	""	"CVCL_1733"	"lymph_node"	"Metastasis"	"Skin Cancer"	"Carcinoma, vulvar"	NA	""	""	"Skin"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002201"	"TCYIK"	"TCYIK_CERVIX"	""	946357	"cervix"	"cervical_small_cell"	""	""	""	"Sanger"	NA	NA	""	""	""	""	"cervix"	""	"Cervical Cancer"	"Small Cell Carcinoma"	NA	""	""	"Cervical"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002202"	"TMK1"	"TMK1_STOMACH"	""	1299069	"gastric"	"gastric_adenocarcinoma"	""	""	""	"Sanger"	NA	NA	""	""	""	"CVCL_4384"	"lymph_node"	"Metastasis"	"Gastric Cancer"	"Adenocarcinoma"	NA	""	""	"Gastric"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002204"	"UCH2"	"UCH2_BONE"	""	1503373	"bone"	"chordoma"	"chordoma_sacral"	""	"Female"	"Sanger"	3	-1.66192098762781	"Adherent"	"IMDM/RPMI (4:1) + 10% FBS"	"54"	"CVCL_4989"	"bone"	""	"Bone Cancer"	"Chordoma, sacral"	NA	""	""	"Chordoma"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"no"	"no"	"no"	"no"
"ACH-002205"	"WM1552C"	"WM1552C_SKIN"	""	1299078	"skin"	"melanoma"	""	""	""	"Sanger"	NA	NA	""	""	""	""	"skin"	""	"Skin Cancer"	"Melanoma"	NA	""	""	"Skin"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002206"	"WM278"	"WM278_SKIN"	""	1240226	"skin"	"melanoma"	""	""	""	"Sanger"	NA	NA	""	""	""	""	"skin"	""	"Skin Cancer"	"Melanoma"	NA	""	""	"Skin"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002207"	"WM35"	"WM35_SKIN"	""	1299080	"skin"	"melanoma"	""	""	""	"Sanger"	NA	NA	""	""	""	""	"skin"	""	"Skin Cancer"	"Melanoma"	NA	""	""	"Skin"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002208"	"YMB1E"	"YMB1E_BREAST"	""	1303911	"breast"	"breast_ductal_carcinoma"	""	""	""	"Sanger"	NA	NA	""	""	""	"CVCL_2815"	"ascites"	"Metastasis"	"Breast Cancer"	"Breast Ductal Carcinoma"	NA	""	""	"Breast"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002212"	"BB30HNC"	"BB30HNC_UPPER_AERODIGESTIVE_TRACT"	""	753531	"upper_aerodigestive"	"upper_aerodigestive_squamous"	""	""	""	"Sanger"	NA	NA	""	""	""	""	"upper_aerodigestive_tract"	""	"Head and Neck Cancer"	"Squamous Cell Carcinoma"	NA	""	""	"Head And Neck"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002213"	"BB49HNC"	"BB49HNC_UPPER_AERODIGESTIVE_TRACT"	""	753532	"upper_aerodigestive"	"upper_aerodigestive_squamous"	""	""	""	"Sanger"	NA	NA	""	""	""	""	"upper_aerodigestive_tract"	""	"Head and Neck Cancer"	"Squamous Cell Carcinoma"	NA	""	""	"Head And Neck"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002219"	"COLO320HSR"	"COLO320HSR_LARGE_INTESTINE"	""	910569	"colorectal"	"colorectal_adenocarcinoma"	""	""	"Female"	"Sanger; ATCC (CCL-220.1)"	NA	NA	""	""	""	""	"large_intestine"	""	"Colon/Colorectal Cancer"	"Colon Adenocarcinoma"	55	""	""	"Colon/Colorectal"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"no"	"no"
"ACH-002223"	"D245MG"	"D245MG_CENTRAL_NERVOUS_SYSTEM"	""	946366	"central_nervous_system"	"glioma"	"glioblastoma"	""	""	"Sanger"	NA	NA	""	""	""	""	"central_nervous_system"	""	"Brain Cancer"	"Glioblastoma"	NA	""	""	"Glioma"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002224"	"D247MG"	"D247MG_CENTRAL_NERVOUS_SYSTEM"	""	946367	"central_nervous_system"	"glioma"	"glioblastoma"	""	""	"Sanger"	NA	NA	""	""	""	""	"central_nervous_system"	""	"Brain Cancer"	"Glioblastoma"	NA	""	""	"Glioma"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002225"	"D263MG"	"D263MG_CENTRAL_NERVOUS_SYSTEM"	""	946368	"central_nervous_system"	"glioma"	"glioblastoma"	""	""	"Sanger"	NA	NA	""	""	""	""	"central_nervous_system"	""	"Brain Cancer"	"Glioblastoma"	NA	""	""	"Glioma"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002226"	"D336MG"	"D336MG_CENTRAL_NERVOUS_SYSTEM"	""	946369	"central_nervous_system"	"glioma"	"glioblastoma"	""	""	"Sanger"	NA	NA	""	""	""	""	"central_nervous_system"	""	"Brain Cancer"	"Glioblastoma"	NA	""	""	"Glioma"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002227"	"D392MG"	"D392MG_CENTRAL_NERVOUS_SYSTEM"	""	946370	"central_nervous_system"	"glioma"	"glioblastoma"	""	""	"Sanger"	NA	NA	""	""	""	""	"central_nervous_system"	""	"Brain Cancer"	"Glioblastoma"	NA	""	""	"Glioma"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002228"	"D423MG"	"D423MG_CENTRAL_NERVOUS_SYSTEM"	""	946372	"central_nervous_system"	"glioma"	"glioblastoma"	""	""	"Sanger"	NA	NA	""	""	""	""	"central_nervous_system"	""	"Brain Cancer"	"Glioblastoma"	NA	""	""	"Glioma"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002229"	"D502MG"	"D502MG_CENTRAL_NERVOUS_SYSTEM"	""	946373	"central_nervous_system"	"glioma"	"glioblastoma"	""	""	"Sanger"	NA	NA	""	""	""	""	"central_nervous_system"	""	"Brain Cancer"	"Glioblastoma"	NA	""	""	"Glioma"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002230"	"D542MG"	"D542MG_CENTRAL_NERVOUS_SYSTEM"	""	753549	"central_nervous_system"	"glioma"	"glioblastoma"	""	""	"Sanger"	NA	NA	""	""	""	""	"central_nervous_system"	""	"Brain Cancer"	"Glioblastoma"	NA	""	""	"Glioma"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002231"	"D566MG"	"D566MG_CENTRAL_NERVOUS_SYSTEM"	""	946377	"central_nervous_system"	"glioma"	"glioblastoma"	""	""	"Sanger"	NA	NA	""	""	""	""	"central_nervous_system"	""	"Brain Cancer"	"Glioblastoma"	NA	""	""	"Glioma"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002233"	"DIFI"	"DIFI_LARGE_INTESTINE"	""	1789883	"colorectal"	"colorectal_adenocarcinoma"	""	""	""	"Sanger"	NA	NA	""	""	""	"CVCL_6895"	"ascites"	"Metastasis"	"Colon/Colorectal Cancer"	"Colorectal Carcinoma"	NA	""	""	"Colon/Colorectal"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002234"	"DOK"	"DOK_UPPER_AERODIGESTIVE_TRACT"	""	910936	"upper_aerodigestive"	""	""	""	""	"Sanger"	NA	NA	""	""	""	""	"upper_aerodigestive_tract"	""	"Head and Neck Cancer"	"Oral Dysplasia"	NA	""	""	"Head And Neck"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002235"	"DSH1"	"DSH1_URINARY_TRACT"	""	753552	"urinary_tract"	"bladder_carcinoma"	""	""	""	"Sanger"	NA	NA	""	""	""	""	"urinary_tract"	""	"Bladder Cancer"	"Carcinoma"	NA	""	""	"Bladder"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002237"	"ETK1"	"ETK1_BILIARY_TRACT"	""	906861	"bile_duct"	"cholangiocarcinoma"	"intrahepatic"	""	""	"Sanger"	NA	NA	""	""	""	"CVCL_1206"	"biliary_tract"	""	"Bile Duct Cancer"	"Cholangiocarcinoma, intrahepatic"	NA	"SIDM00276"	""	"Bile Duct"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002239"	"H3118"	"H3118_UPPER_AERODIGESTIVE_TRACT"	""	1240140	"upper_aerodigestive"	""	""	""	"Unknown"	"Sanger; NCI-Navy Medical Oncology Branch"	NA	NA	""	""	""	""	"upper_aerodigestive_tract"	""	"Head and Neck Cancer"	"Carcinoma, mucoepidermoid"	NA	""	""	"Head And Neck"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002243"	"HCE4"	"HCE4_OESOPHAGUS"	""	753559	"esophagus"	"esophagus_squamous"	""	""	""	"Sanger"	NA	NA	""	""	""	""	"oesophagus"	""	"Esophageal Cancer"	"Squamous Cell Carcinoma"	NA	""	""	"Esophageal"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002244"	"HO1N1"	"HO1N1_UPPER_AERODIGESTIVE_TRACT"	""	924111	"upper_aerodigestive"	"upper_aerodigestive_squamous"	"oral"	""	""	"Sanger"	NA	NA	""	""	""	""	"upper_aerodigestive_tract"	""	"Head and Neck Cancer"	"Squamous Cell Carcinoma, oral"	NA	""	""	"Head And Neck"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002246"	"HS633T"	"HS633T_SOFT_TISSUE"	""	1240149	"soft_tissue"	"fibrosarcoma"	""	""	""	"Sanger"	NA	NA	""	""	""	""	"soft_tissue"	""	"Sarcoma"	"Fibrosarcoma"	NA	""	""	"Fibrosarcoma"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002249"	"JHU011"	"JHU011_UPPER_AERODIGESTIVE_TRACT"	""	1240161	"upper_aerodigestive"	"upper_aerodigestive_squamous"	"laryngeal"	""	""	"Sanger"	NA	NA	""	""	""	""	"upper_aerodigestive_tract"	""	"Head and Neck Cancer"	"Squamous Cell Carcinoma, laryngeal"	NA	""	""	"Head And Neck"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002250"	"JHU022"	"JHU022_UPPER_AERODIGESTIVE_TRACT"	""	1240162	"upper_aerodigestive"	"upper_aerodigestive_squamous"	"oral"	""	""	"Sanger"	NA	NA	""	""	""	""	"upper_aerodigestive_tract"	""	"Head and Neck Cancer"	"Squamous Cell Carcinoma, oral"	NA	""	""	"Head And Neck"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002251"	"JHU029"	"JHU029_UPPER_AERODIGESTIVE_TRACT"	""	1298156	"upper_aerodigestive"	"upper_aerodigestive_squamous"	"laryngeal"	""	""	"Sanger"	NA	NA	""	""	""	""	"upper_aerodigestive_tract"	""	"Head and Neck Cancer"	"Squamous Cell Carcinoma, laryngeal"	NA	""	""	"Head And Neck"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002257"	"KINGS1"	"KINGS1_CENTRAL_NERVOUS_SYSTEM"	""	907279	"central_nervous_system"	"glioma"	"astrocytoma"	""	""	"Sanger"	NA	NA	""	""	""	""	"central_nervous_system"	""	"Brain Cancer"	"Astrocytoma, anaplastic"	NA	""	""	"Glioma"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002259"	"KNS81FD"	"KNS81FD_CENTRAL_NERVOUS_SYSTEM"	""	924188	"central_nervous_system"	"glioma"	"glioblastoma"	""	""	"Sanger"	NA	NA	""	""	""	""	"central_nervous_system"	""	"Brain Cancer"	"Glioblastoma"	NA	""	""	"Glioma"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002260"	"KOSC2"	"KOSC2_UPPER_AERODIGESTIVE_TRACT"	""	753570	"upper_aerodigestive"	"upper_aerodigestive_squamous"	""	""	""	"Sanger"	NA	NA	""	""	""	""	"upper_aerodigestive_tract"	""	"Head and Neck Cancer"	"Squamous Cell Carcinoma"	NA	""	""	"Head And Neck"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002263"	"KYSE220"	"KYSE220_OESOPHAGUS"	""	1240167	"esophagus"	"esophagus_squamous"	""	""	""	"Sanger"	NA	NA	""	""	""	""	"oesophagus"	""	"Esophageal Cancer"	"Squamous Cell Carcinoma"	NA	""	""	"Esophageal"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002264"	"KYSE50"	"KYSE50_OESOPHAGUS"	""	1298222	"esophagus"	"esophagus_squamous"	""	""	""	"Sanger"	NA	NA	""	""	""	""	"oesophagus"	""	"Esophageal Cancer"	"Squamous Cell Carcinoma"	NA	""	""	"Esophageal"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002265"	"LB771HNC"	"LB771HNC_UPPER_AERODIGESTIVE_TRACT"	""	753583	"upper_aerodigestive"	"upper_aerodigestive_squamous"	""	""	""	"Sanger"	NA	NA	""	""	""	""	"upper_aerodigestive_tract"	""	"Head and Neck Cancer"	"Squamous Cell Carcinoma"	NA	""	""	"Head And Neck"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002266"	"LB831BLC"	"LB831BLC_URINARY_TRACT"	""	753584	"urinary_tract"	"bladder_carcinoma"	""	""	""	"Sanger"	NA	NA	""	""	""	""	"urinary_tract"	""	"Bladder Cancer"	"Carcinoma"	NA	""	""	"Bladder"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002268"	"LN405"	"LN405_CENTRAL_NERVOUS_SYSTEM"	""	910694	"central_nervous_system"	"glioma"	"glioblastoma"	""	""	"Sanger"	NA	NA	""	""	""	""	"central_nervous_system"	""	"Brain Cancer"	"Glioblastoma"	NA	""	""	"Glioma"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002269"	"LNZTA3WT4"	"LNZTA3WT4_CENTRAL_NERVOUS_SYSTEM"	""	1240170	"central_nervous_system"	"glioma"	"astrocytoma"	""	""	"Sanger"	NA	NA	""	""	""	""	"central_nervous_system"	""	"Brain Cancer"	"Astrocytoma"	NA	""	""	"Glioma"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002271"	"MFHINO"	"MFHINO_SOFT_TISSUE"	""	925343	"soft_tissue"	"malignant_fibrous_histiocytoma"	""	""	""	"Sanger"	NA	NA	""	""	""	"CVCL_1407"	"soft_tissue"	""	"Sarcoma"	"Malignant Fibrous Histiocytoma"	NA	"SIDM00299"	""	"Sarcoma"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
"ACH-002286"	"NCIH128"	"NCIH128_LUNG"	""	753597	"lung"	"SCLC"	""	""	""	"Sanger"	NA	NA	""	""	""	"CVCL_1460"	"pleural_effusion"	"Metastasis"	"Lung Cancer"	"Small Cell Lung Cancer (SCLC)"	NA	""	""	"Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"no"	"no"	"Sanger"	"no"
